,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,AVGO,AXP,BA,BAC,BKNG,BLK,BRK-B,BSX,C,CAT,CB,CI,CMCSA,COP,COST,CRM,CSCO,CVX,DE,DHR,DIS,ELV,ETN,FI,GE,GOOG,GOOGL,GS,HD,HON,IBM,INTC,INTU,ISRG,JNJ,JPM,KLAC,KO,LIN,LLY,LMT,LOW,LRCX,MA,MCD,MDLZ,MDT,META,MMC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOW,NVDA,ORCL,PANW,PEP,PFE,PG,PGR,PLD,PM,QCOM,REGN,RTX,SBUX,SCHW,SNPS,SPGI,SYK,T,TJX,TMO,TMUS,TSLA,TXN,UNH,UNP,UPS,V,VRTX,VZ,WFC,WMT,XOM
2024-03-31,6.085540400117998,3.095735477082307,2.8255607849228794,9.63824988427776,4.814363758154095,2.4001464247703552,11.543999885110294,8.438738473166447,0.3090694476363632,-0.8432844969161062,4.014418838081259,12.73589897911361,13.524064207388687,-2.238629651506202,3.3500000408717567,90.74167600273329,42.311669372121294,23.52743629378675,1.3402873149797498,7.058954291932442,23.123966321320726,21.133004424998717,-3.867842203041173,3.896774081041187,8.665319372106481,14.09497733504739,7.1053128764838975,1.9516381012296156,11.942943080409512,34.51238382992634,5.830352783203125,-0.043324658222272605,38.59386686611818,8.211315757349917,4.975525802454307,5.638683236096772,7.622990745250852,7.622059092802161,49.227382114955354,15.911370461707605,8.970248423926995,6.999631335953343,-0.35926404501100445,34.90671177607577,6.165989929999804,5.407128128145883,18.45454568102099,17.829947451286998,2.924337364104857,13.502330824489638,9.960057461929921,25.668367831344778,13.20338976585259,29.527518136160715,12.90879638144858,10.691339230091687,4.18978991809192,2.158769452817326,19.44400499024597,11.384142902827941,7.519518110973826,8.525979834028885,11.810014111939322,3.9410273637209197,4.422889118500714,21.59261854336006,2.7588672893768638,6.767394707743416,24.893388564264807,3.9261578021568706,3.317345523302082,5.973066150812813,2.2017473640472196,6.362123685857951,15.929438311702746,2.532066472069385,5.531760583267165,8.5390353665193,26.791321104438744,5.142556661558678,2.7281668786675675,2.9855611694134505,8.304160279954477,12.639538216569713,8.286682556722766,1.9167579408543263,3.961064638388645,13.814593593469649,8.0133004024111,1.4174081962522498,4.857503454949378,-6.1197202225322584,10.77502227864295,5.201550215545719,9.478201593300302,17.037277592638905,4.367768468935628,5.190090145076717,2.5630072618539086,8.221363166814442
2023-12-31,8.747387495651834,1.8619488311991244,3.6763526952179095,13.241886930645636,12.699020340271128,3.8592808077472056,8.546221614846042,9.346597884903042,1.6509127972013593,5.734023273216641,4.103159666254557,45.28397565922921,10.662492677170782,-0.15094361686873325,1.5740999611475135,25.569234993895517,36.984054113574885,69.3891057708384,1.3783977437599193,-3.8531834177310103,21.2254137421202,32.424677187948355,14.071899069879287,3.2699476863624977,10.12827222467925,14.321545174437919,5.582096195342332,2.51718985838384,4.8538888272733285,25.164883267286815,5.834552240552098,4.1723660312166055,14.690342603071455,9.458759125067507,5.793283747836486,5.857362577187185,6.625763642490891,6.626660457372213,23.93114075767195,11.01557494573963,7.695780062894209,14.384345035334901,2.528938097634625,4.992651404240554,6.886303028200908,6.727038862367556,12.770270728492164,17.19313776376719,1.8278536074806382,12.747051255589017,9.226337178065151,30.43922029780893,7.206930150639826,29.117472481993495,11.92701369590674,11.269859740236603,2.7986862559959733,3.785845462013693,21.84938218858507,6.133700266128298,-1.9360681343112485,3.778363047001621,11.769640330044503,-5.031839406715249,2.358835016639487,8.605160920516305,4.086187417945962,5.755988188319822,15.796491267008074,3.3081267745583864,19.049095922662307,3.7902253143916673,-2.3695474004549255,5.882777731277913,13.590443581851268,2.729320291805033,5.660649929666346,9.99516274241966,43.522793757549245,4.209104521743294,3.6053324121753842,2.292569245310157,11.386775169051996,7.3432236875091155,12.03133754339406,1.216823835144707,4.761928810080902,16.845127833301927,6.96178905041488,9.971107372694181,6.040397119555889,23.587364278813844,10.853733765673333,7.501431093871139,9.736350265651295,15.036585907185422,-2.5681199429795267,3.806651293171162,2.597627248495331,7.684858059718185
2023-09-30,5.88552790353617,4.025384757185896,3.3032059506862583,8.268981834990912,11.142919447038558,4.373969431373736,8.350572781362537,10.128017333448588,0.7400849326626662,12.93359046032844,3.827762804775129,29.5685303342771,13.39228029097004,-10.774592055974214,3.8947367227264014,282.41299919156364,43.013306070151366,-23.52585545956808,1.3764337653039767,7.370967933353985,21.927710843373497,19.95973084139801,0.5577174416084432,3.9378330508515003,9.35206893456345,13.600385699871358,5.086029565570526,3.7411272318394717,13.947063285127172,34.05956722769066,6.107936902563958,0.5767452006814048,21.913438018507012,8.923849321309493,6.282536100359992,0.945437726062917,6.260684050499318,6.2612440483421805,24.310293563051747,16.42173932946247,9.141019569181795,7.466737788810954,0.28272625447002186,3.5541179913842953,4.728081665236523,43.38440111420613,17.970260752473475,21.737440931853524,2.856122425624302,12.852951539645,-0.2551674362035394,26.764397346536526,13.129500716228089,27.039258823608716,13.59581056531969,12.745041240513121,2.8880566594206782,3.0850393941083296,17.98741710335998,5.911773937612856,7.481831173564114,5.931009307839166,12.001140250855189,-5.080657115705517,2.4000838255352885,15.195171271771251,3.5679105502455988,4.734140950052141,15.829330066753093,3.121721136721053,2.416658101653502,8.640489670647948,-1.6576710729108102,7.660714317770566,7.670705013863316,3.1555117852776338,5.293310567813304,5.370406071498731,37.92442497569844,-2.717900348213864,4.26694701463611,2.470747143378889,8.985317173467172,9.34791516147632,7.28719970703125,1.9455959142180923,4.244507987269244,17.7728235051873,7.313316086253672,2.3337064094450954,7.52888231566458,25.23473485692724,10.040927262466099,5.260546578372849,9.21514401069054,16.054477850155816,4.52022313074088,6.325077493862471,0.21950918789957594,9.016871306062475
2023-06-30,5.065813560216848,4.581094720419554,3.159999902697577,12.841447630972352,12.674701664965657,6.888613775056355,7.532213615014832,7.099213815625384,0.9000223925001295,10.312122818042775,2.6250503546184367,45.63019424912053,11.7543857589907,-0.9847962114639929,3.6829268978251113,140.71548088196977,36.529599082898386,66.08527131782945,0.7467900062486247,6.002607681294308,22.782407689977575,17.394760393730238,19.830389123923364,4.0815323415580105,7.395431877969419,19.25536498150259,4.880110753218663,3.864077795255175,12.876432578029101,38.6263110049005,6.000168096259428,-1.0059718172315142,31.33215857157418,7.459199039447908,4.438775563894402,6.33450822334069,5.799137163025078,5.7994184567946805,14.208810949115502,17.344501097065187,8.94011202068074,6.958398208975233,1.416348946493392,1.138473394725951,4.797138081388977,7.942418631116168,19.654054383973815,20.0090754543594,2.356025086881969,12.86563087684894,7.838542720814443,27.049353988414367,18.515176123727827,24.820848855272686,12.031201829090508,12.665959408408717,2.7681215347782255,2.3740231332288086,12.129332670597131,8.36282800493796,-9.411908596219286,5.337500095367432,10.803934281247521,-6.31731737841357,5.5290608754278825,13.40505143744294,2.814125516231057,20.465038991373817,9.060183958313813,5.513425756383825,3.033479692589765,7.942538645827749,1.6500225058558606,5.730362745210123,2.362062725146101,5.135259516474789,4.040563027590316,6.602329501693141,36.19848755805258,3.6416356536978682,3.9815111558920324,2.8439538537469033,8.525749043706861,6.401948493267926,7.774974422474276,2.4999999701042532,3.36468257601299,14.105163557718301,7.447720852358412,3.4097953499240834,7.586178014010153,23.549241286057693,10.308312096583752,9.678725701943845,8.135662751885544,14.212843443542381,4.416864444977314,5.341677134565179,3.8411534776435916,7.754880694143167
2023-03-31,6.121009424516866,0.5401091100999339,3.0272048471219875,10.396871500858268,12.172141349247868,8.493540104250782,10.087449247068985,8.129053728064505,-0.3600000078465766,21.28080985915493,1.2378955047402607,39.84720360418284,9.777711733742867,-2.8229899358907806,4.045261722980159,28.28332173287881,30.87771089604003,65.00420821340461,0.8748032659432922,9.472727149423926,15.055262916966491,18.267167702331253,17.138162225304953,3.645192293020395,9.576254737883461,11.68281201780361,0.8204180476337599,3.4760637486234627,13.897785661167749,41.87423984612703,7.951591193039647,2.781388812594943,33.489439006452564,6.402839922940606,3.592816235832704,27.544003703533956,4.710144927536232,4.71071768196792,37.34132252871718,15.204533493930318,8.349497383887615,4.08634651926093,-2.656097412109375,29.921475608876886,4.058300257675983,-0.10203544250467389,17.011749028537043,20.241887090655904,2.8730893366974004,12.32882422620209,5.970445296031543,26.483474004836307,14.736182846035602,25.809152634721887,9.910280983422671,9.862786079420193,4.58986183151436,3.1418551343173045,8.827155453619586,9.979029541747023,4.445883802325468,7.244224674237444,9.836232950971299,-9.114803648427173,4.173254024420936,11.723108618470585,3.3172842680456704,2.950041269730865,3.178873758453558,2.9887423019924517,1.5460949415060306,5.709364329838954,3.8820170539543812,5.758714269612946,3.063383245366033,1.9611756781368501,5.142781597038604,6.303359774261595,30.545352524541126,3.9015936376564055,3.1421242381840058,3.496662287591137,7.455124493341054,9.898650273145906,6.247975513694532,2.3590686274509802,3.0729412004059435,13.357357940143396,6.363795972666547,3.1750842778369632,7.533819137579421,24.050381493022424,10.676922785508536,8.793744582645699,8.282880481773226,10.875733770252632,4.668667393715299,5.272214537110752,0.805341660263459,11.144309315255018
2022-12-31,7.549679992782176,5.592041543610781,2.377951070295156,11.058433333522197,9.968305651045524,7.28051481488224,7.849490654300085,7.31630332482479,0.1900424624080448,12.080957435530705,0.10880688073988679,38.88247600019558,8.438035408338092,-4.427940620482661,3.5271564357704754,128.19847514611163,33.56845120240703,33.10825229329951,0.39085994642476496,5.186926553008753,11.241670462627582,12.656339994464464,15.658789997064774,2.866393542680584,10.621062106210621,11.906624934793948,-0.3144625660228883,2.655518360627003,13.305411823066276,26.847840310934565,12.24890276518171,2.803484906531719,15.950558790520057,7.246075574711089,4.9182481603320785,8.156653642654419,4.2252382550920755,4.22557487341636,15.17366349460064,13.316188252595385,6.0777085380532565,11.970263329621789,-0.6425966522046141,2.2022179541739453,3.701353132982503,5.387313019105958,14.866962982651401,27.70242459803798,1.878063200778021,10.76146462143785,8.156967588358764,29.754739463876145,5.86344924935739,44.05660249402188,10.52133164860297,10.395660701352933,1.7046036195876957,3.4588340552159824,7.053927100696989,3.758346484840769,4.757718565533542,5.415286410386395,8.81691203397863,-0.6081771664910723,3.0633931284031184,0.4967152998059706,3.642901685436815,2.9557703183135797,1.7505989385439438,2.544039771670387,0.9799845023255342,1.5047476566892333,3.5583334498935275,6.6502851056864305,5.651852144395084,2.5544981499418444,6.1864302618870814,7.90366660254538,44.75744356292648,3.8815383911132817,2.978084567644617,4.222109641796677,6.4321113727824715,5.347062618796396,5.950109649383404,-13.149999891008651,3.4942931727006625,16.120901710814003,4.761904761904762,4.701526729205183,8.663870016817153,20.39153817983774,10.695764841127001,15.934005163876318,8.112455857353998,12.749668820278009,6.253968496171255,3.0138686799655,3.0591153635562045,12.491506574378006
2022-09-30,4.750773356763224,8.917608419526058,3.290037474880329,9.397369897478772,7.242105584395559,7.030272267300234,7.514618021309177,6.9139240763861425,0.1524029456158935,16.01990006371602,1.127294493216281,24.262842063695356,9.89801934424867,-22.216514097441223,3.4953704586735475,168.36167632556354,37.33243075284091,-4.8860016287954595,0.48619130733412413,7.184482442921606,15.552606808630776,7.795971062272289,36.270588394863154,-4.263081384259601,14.313286201103583,11.09135718679361,0.7453621947242752,2.277904328018223,23.247572519246816,25.218279051996788,8.51861976441883,0.5570121159200158,26.767235723887744,6.095064013270181,3.0252182248569097,-0.2779288978428228,4.28094396820476,4.279642126437535,33.568154386365265,15.858620829965878,9.20959741978506,-14.21172219600404,0.9896313539847801,0.5158764082634772,3.647402265837833,6.820876852206746,13.144654088050315,28.932122837744977,2.6128731556792757,10.242781015877304,6.446371732526229,25.514531607986914,0.9419700950877408,41.07744107744108,10.358469811945014,10.787284034276022,1.5510608721656205,1.1948801420538622,6.554589018153684,4.385722481966299,5.12924376096379,5.95852203138993,9.417711035037785,4.75783461292698,3.4390352483381306,12.570208352450948,2.925730473304542,1.5841338480159521,0.985228466761208,1.8995334275217488,0.25471594371356365,7.492427467041576,6.0862306427723505,6.606488749345893,0.8493020469522228,5.483000457319001,5.386761981585365,9.681234220816933,46.67140888327829,3.774089470279002,3.011436816877429,4.283075253074018,4.197142598785891,7.37916882802116,8.626064450005657,3.371428604964372,3.138959016265021,15.253834659891917,1.6206063313074683,4.185734574719899,10.057179907686606,22.50623923996978,12.214420521894594,11.877940682803883,7.608136783575348,14.513283636336936,4.664619314582693,3.4913195504082575,-0.8058403278219287,18.7763435609879
2022-06-30,4.644021780594535,2.088070942905377,4.609673378272333,10.505107601077729,8.503135831790797,4.92216968793432,6.016613958353848,6.357791988604723,0.9704314875723747,9.846216230342282,-0.8000150578824394,21.354285606971153,10.29101671248608,1.0736610744518857,3.076086873593538,84.61490034999395,28.473117252330237,-79.3662758760674,0.6882733233197355,9.36659911985067,12.606487623895342,11.529618875721683,19.768941411378236,3.0489511793680495,15.895574789131636,15.191125159407191,0.24607125881337827,2.5640408532560697,23.851729617676586,21.939194228622938,8.968546289686005,3.0353698239832445,27.20293047194282,6.025346621892373,3.7194816563839095,-2.044715684713777,4.512066730965089,4.860080171120581,31.397461840768695,18.139549537941264,7.427777673444178,6.176290570490212,-0.45594149722622923,-0.69245280067802,3.437992578175183,7.2423498370802095,11.681535333024021,21.73569390819248,1.7193222150153622,2.969737644900815,4.231662894627096,4.768855273459163,17.107737332903554,33.18925186109691,9.372549345999055,6.442588853935608,2.161908083307378,2.711480362537764,9.892638036809815,7.720039781203382,6.231715527610754,5.613283952663745,8.958143933458864,6.867080593701474,2.8085568921128594,12.962935145825611,3.148490355768398,2.496648478686799,0.8645488555828141,4.645611884746146,0.9269317958483761,4.241791897737577,7.104336084712165,5.088110165822109,-3.717071503934348,3.301992745604235,5.757434277770818,13.361924462737397,29.900354318806905,3.5256786724266895,3.0678714614316642,3.7832335512081308,4.778914432840775,11.503754182887159,6.936192213242024,2.318583969521312,2.530584434713235,16.82502413431016,-0.3600021226750851,2.904675564657334,9.957873875339233,21.690456287280934,11.731573090170345,13.038570949009486,6.703779345919252,12.670414053278861,4.951219512195122,3.017719427499639,2.3013440402375913,16.85826759638749
2022-03-31,6.1460753470732685,10.13821142028465,5.590930590947169,11.009794677973494,10.789012434695419,6.417249132703235,8.881342438959125,8.166047277060583,2.062240594830076,10.771492531145602,-1.5199319056191138,25.795984951895996,10.935672514619883,-8.399122807017543,3.4755481636343277,-68.4280288802994,37.84893426994335,9.87437055573893,0.2689458399048296,8.739771117165123,11.50335608281976,18.551603980614434,15.031995019469985,3.146505355834961,17.699115044247787,14.079461505768643,0.2256569625049217,3.338922055181629,12.933280526692192,29.675713675362722,9.459596635992634,1.0330647259328867,29.645141896240382,5.330523164974919,4.135399735965698,-2.6539125922005935,4.978592000543115,4.979144464117884,43.60634162529929,16.024089216930708,6.625127743651845,3.2602809496605047,8.191735764180333,29.212636472532843,4.080616700605725,7.866400165447805,11.12816386320153,19.460924910079413,2.5326797385620914,9.25884036741395,8.422646915211397,25.63298454683417,14.4628041803581,28.325078258775683,10.77094650038615,5.948520538352102,2.4619607364430145,4.721276465882647,10.959093179416046,8.516741537678426,6.82044913148444,8.17586543740682,8.928757531381226,7.068058020839241,-1.410892722925927,14.385176510671684,3.485107421875,1.500000039456008,3.607827387961953,3.7862701765186997,-1.094542285135645,12.67070438174205,5.689011039314689,5.414599682911333,2.1487275751888695,6.217943616770854,6.014084663342269,10.060566644122368,34.438855173084626,2.9163968117404835,2.424573593302322,2.9613627523215227,8.951651598540744,17.950984362178612,3.4205476727676003,2.6797944719011,1.9739329368215928,22.53529280480971,2.2805615867717774,4.278737489065292,9.536382314321157,21.41831168503583,10.313702961686603,12.185227654196998,6.978288366030867,11.949175880068825,4.3613012522867285,3.662887307972234,0.9678299744521045,5.139389940130095
2021-12-31,8.451690020191277,9.123988807040726,4.5094522746928565,13.143626753106174,9.530420127035189,2.3631353088526614,6.616045125598462,9.180863512855984,3.1391796225236552,13.519831804128794,5.638045155199791,24.276175598122265,8.743987498851716,-28.235625150661818,3.4091955309169957,60.19141947989839,43.105461278653195,71.19047619047619,0.23014410847457106,6.397245698055979,15.745621134285155,20.073727680020117,13.31960585167126,2.6972133885881395,7.993355515523343,13.126011842937139,-0.12421428460961556,3.2397749965176263,10.55305741673751,10.705276760800421,9.768102381425821,2.4277429371418253,18.81250034679066,5.5249362955312895,2.049160926269049,-14.013429369245257,6.230814142744671,6.230193763650874,45.43349023669462,14.607884891433475,8.297254059165775,10.393468402963405,4.561558901682906,1.6374003276305908,4.258622588514505,7.184796611684954,13.951542387974945,18.97265043456385,2.2343395880933077,8.028505044629926,7.457343445483346,29.992405372329905,7.8852962472949395,33.77877052203206,9.690399334525857,8.800722499153602,2.8742955161939205,4.419051556951824,14.707040056996748,6.374037672321919,5.950310511618667,8.207358165728207,10.000594924894996,9.268656868246657,2.4401463829156187,5.47921784848937,3.328075043309611,1.5420669437359802,5.762342973188921,-1.7794327501422702,-1.3773687837455468,3.9123875386006124,2.4171100792902394,6.999572179334817,6.592806777513096,6.756019286129677,5.379388448471121,11.874675007609577,78.74314457995636,1.8408555627506684,2.8411464955235153,3.339952282530623,9.717827004219409,11.204415780526622,7.018897990229249,2.8151604623505566,3.386262184163484,16.832492185529137,1.351118398845918,3.0488143479801364,9.256876287853789,17.303239650187372,10.688586876358984,14.138522185876692,7.501211724259854,12.099173890000861,4.429667441131514,5.546820756327899,1.775119600376751,8.325169881184896
